,URL,Phishing,Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags
731,https://www.thehindu.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,143236,289,0,1,1228
732,https://www.toppr.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,652412,46,0,3,619
733,https://www.trentonsystems.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,144629,217,0,0,1234
734,https://www.tutorialspoint.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,94845,164,0,0,1156
735,https://www.udemy.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,406841,313,0,0,2062
736,https://www.vmware.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,51,0,0,0,2
737,https://www.vpropel.in,0,1,3,2,6,0,0,0,0,0,0,0,0,0,0,3297,5,0,0,39
738,https://www.w3resource.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,1,115781,237,0,0,481
739,https://www.w3schools.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,1,358357,673,0,2,1859
740,https://www.whois.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,44729,121,0,0,710
741,https://www.wrapcart.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,1389548,789,0,1,5665
742,https://www.youtube.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,914675,14,0,1,417
743,https://www.youtube.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,915450,14,0,1,417
744,https://www2.keil.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,1,25871,98,0,1,337
745,https://x1.c.lencr.org,0,1,4,3,6,0,0,0,0,0,0,0,0,0,1,717,0,0,0,0
746,https://xp.apple.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,155,0,0,0,5
747,https://yahoo.com,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,1340617,335,0,0,2927
748,https://yjdoc2.github.io,0,1,3,2,6,0,0,0,0,0,0,0,0,0,1,207086,12,0,0,207
749,https://youtube.com,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,787580,14,0,1,417
750,https://yuus.chesiuassol.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5
751,https://yuus.chesiuassol.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5
752,https://zeeeeebeeeem.000webhostapp.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,3,20474,6,0,0,54
